id,X01,Y01,X02,Y02,X03,Y03,X04,Y04,X05,Y05,X06,Y06,X07,Y07,X08,Y08,X09,Y09,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15
2GL.png,1332.0,596.0,1454.0,658.0,1554.0,598.0,1654.0,768.0,1582.0,812.0,1408.0,828.0,1198.0,884.0,1336.0,1128.0,1408.0,1148.0,1348.0,1596.0,1538.0,1668.0,622.0,2086.0,817.0,2599.0,1012.0,2600.0,1684.0,1954.0
2GR.png,1941.0,2034.0,1791.0,2061.0,1752.0,2181.0,1560.0,2091.0,1599.0,2016.0,1716.0,1863.0,1857.0,1713.0,1590.0,1614.0,1527.0,1650.0,1287.0,1263.0,1095.0,1332.0,1542.0,423.0,1074.0,141.0,924.0,261.0,798.0,1182.0
2HL.png,1755.0,2172.0,1611.0,2184.0,1551.0,2292.0,1389.0,2193.0,1434.0,2124.0,1560.0,1983.0,1713.0,1827.0,1455.0,1698.0,1398.0,1722.0,1194.0,1320.0,1029.0,1371.0,1518.0,462.0,1065.0,174.0,900.0,309.0,717.0,1176.0
2HR.png,1200.0,2262.0,1341.0,2235.0,1434.0,2316.0,1563.0,2175.0,1503.0,2127.0,1347.0,2019.0,1170.0,1932.0,1377.0,1734.0,1440.0,1749.0,1530.0,1281.0,1713.0,1290.0,1017.0,540.0,1386.0,150.0,1584.0,240.0,1953.0,1032.0
3AL.png,1266.0,696.0,1401.0,729.0,1485.0,696.0,1599.0,855.0,1539.0,879.0,1353.0,930.0,1134.0,987.0,1299.0,1230.0,1371.0,1236.0,1336.0,1698.0,1538.0,1722.0,678.0,2218.0,920.0,2688.0,1112.0,2656.0,1700.0,2006.0
3AR.png,552.0,1292.0,582.0,1408.0,522.0,1494.0,692.0,1616.0,740.0,1552.0,778.0,1366.0,858.0,1177.0,1080.0,1334.0,1084.0,1404.0,1572.0,1392.0,1568.0,1590.0,2084.0,760.0,2548.0,1012.0,2516.0,1200.0,1852.0,1752.0
3BL.png,2036.0,654.0,2040.0,798.0,2146.0,876.0,2028.0,1032.0,1958.0,982.0,1834.0,838.0,1716.0,672.0,1538.0,916.0,1560.0,986.0,1138.0,1136.0,1188.0,1336.0,394.0,720.0,60.0,1124.0,158.0,1316.0,996.0,1594.0
3BR.png,504.0,1258.0,566.0,1370.0,492.0,1486.0,694.0,1570.0,722.0,1500.0,764.0,1314.0,814.0,1122.0,1068.0,1252.0,1080.0,1314.0,1530.0,1262.0,1566.0,1450.0,2000.0,576.0,2474.0,766.0,2476.0,978.0,1862.0,1596.0
3CL.png,1760.0,536.0,1614.0,540.0,1538.0,454.0,1376.0,568.0,1434.0,636.0,1594.0,742.0,1772.0,854.0,1530.0,1038.0,1452.0,1006.0,1322.0,1494.0,1096.0,1438.0,1774.0,2192.0,1381.0,2561.0,1187.0,2469.0,856.0,1610.0
3CR.png,890.0,2544.0,788.0,2435.0,665.0,2460.0,643.0,2256.0,729.0,2243.0,921.0,2277.0,1130.0,2324.0,1093.0,2032.0,1020.0,1995.0,1273.0,1566.0,1091.0,1431.0,2111.0,1415.0,2115.0,864.0,1924.0,789.0,1057.0,1120.0
3DL.png,784.0,1284.0,872.0,1170.0,848.0,1056.0,1028.0,1012.0,1058.0,1090.0,1040.0,1266.0,1032.0,1486.0,1320.0,1408.0,1348.0,1346.0,1762.0,1496.0,1842.0,1312.0,2124.0,2336.0,2642.0,2238.0,2678.0,2038.0,2172.0,1222.0
3DR.png,714.0,766.0,688.0,886.0,574.0,938.0,658.0,1122.0,738.0,1094.0,882.0,972.0,1024.0,832.0,1144.0,1100.0,1114.0,1160.0,1482.0,1386.0,1416.0,1576.0,2372.0,1144.0,2622.0,1612.0,2486.0,1760.0,1618.0,1912.0
3EL.png,1641.0,2160.0,1503.0,2160.0,1431.0,2262.0,1263.0,2124.0,1317.0,2070.0,1665.0,1830.0,1428.0,1665.0,1359.0,1683.0,1224.0,1215.0,1026.0,1254.0,1696.0,480.0,1332.0,108.0,1136.0,172.0,752.0,1004.0
3ER.png,426.0,1488.0,528.0,1566.0,519.0,1686.0,741.0,1713.0,738.0,1623.0,696.0,1428.0,618.0,1233.0,933.0,1257.0,969.0,1308.0,1386.0,1053.0,1494.0,1215.0,1533.0,195.0,2052.0,168.0,2148.0,378.0,1854.0,1209.0
3FR.png,990.0,2030.0,1124.0,2074.0,1350.0,2144.0,1326.0,2064.0,1220.0,1906.0,1100.0,1734.0,1380.0,1658.0,1436.0,1696.0,1728.0,1332.0,1902.0,1432.0,1560.0,484.0,2046.0,274.0,2204.0,426.0,2222.0,1354.0
3GL.png,891.0,504.0,807.0,624.0,675.0,624.0,693.0,834.0,768.0,825.0,948.0,759.0,1173.0,675.0,1182.0,993.0,1122.0,1032.0,1419.0,1413.0,1242.0,1557.0,2298.0,1437.0,2367.0,2001.0,1275.0,1914.0
3GR.png,2205.0,1338.0,2160.0,1470.0,2235.0,1587.0,2052.0,1689.0,2010.0,1614.0,1962.0,1422.0,1926.0,1218.0,1635.0,1362.0,1632.0,1446.0,1179.0,1410.0,1125.0,1638.0,654.0,684.0,126.0,924.0,129.0,1134.0,819.0,1812.0
3HL.png,2292.0,1422.0,2310.0,1278.0,2406.0,1212.0,2268.0,1041.0,2193.0,1092.0,2094.0,1248.0,1965.0,1416.0,1773.0,1170.0,1800.0,1110.0,1347.0,945.0,1425.0,765.0,609.0,1356.0,288.0,960.0,381.0,780.0,1221.0,465.0
3HR.png,2400.0,1206.0,2358.0,1326.0,2436.0,1422.0,2268.0,1566.0,2217.0,1485.0,2199.0,1305.0,2070.0,1107.0,1833.0,1290.0,1827.0,1359.0,1359.0,1368.0,1344.0,1581.0,723.0,726.0,288.0,1026.0,327.0,1227.0,1089.0,1788.0
4AL.png,1970.0,998.0,1984.0,866.0,1790.0,850.0,1782.0,926.0,1808.0,1334.0,1526.0,1272.0,1496.0,1216.0,1096.0,1406.0,964.0,1242.0,804.0,2228.0,298.0,2168.0,242.0,1994.0,642.0,1210.0
4AR.png,1772.0,1984.0,1624.0,2002.0,1566.0,2114.0,1398.0,2014.0,1442.0,1942.0,1574.0,1788.0,1722.0,1652.0,1458.0,1518.0,1386.0,1542.0,1174.0,1120.0,978.0,1200.0,1462.0,306.0,1050.0,56.0,876.0,160.0,712.0,1048.0
4BL.png,984.0,672.0,1120.0,653.0,1188.0,548.0,1366.0,655.0,1315.0,735.0,1164.0,828.0,999.0,984.0,1263.0,1167.0,1330.0,1146.0,1491.0,1505.0,1724.0,1497.0,1122.0,2309.0,1534.0,2627.0,1715.0,2529.0,1982.0,1685.0
4BR.png,1858.0,714.0,1722.0,672.0,1696.0,550.0,1506.0,620.0,1534.0,688.0,1636.0,844.0,1754.0,1024.0,1472.0,1106.0,1414.0,1072.0,1134.0,1436.0,938.0,1334.0,1284.0,2260.0,810.0,2467.0,663.0,2336.0,624.0,1444.0
4CL.png,672.0,830.0,790.0,734.0,790.0,614.0,992.0,622.0,996.0,722.0,920.0,874.0,844.0,1080.0,1136.0,1080.0,1184.0,1030.0,1534.0,1276.0,1672.0,1140.0,1616.0,2142.0,2142.0,2200.0,2244.0,2028.0,2024.0,1180.0
4CR.png,752.0,1462.0,776.0,1322.0,674.0,1240.0,818.0,1098.0,882.0,1160.0,974.0,1320.0,1058.0,1512.0,1266.0,1298.0,1260.0,1232.0,1694.0,1142.0,1682.0,942.0,2354.0,1658.0,2788.0,1310.0,2726.0,1120.0,1928.0,708.0
4DL.png,1698.0,798.0,1800.0,885.0,1935.0,867.0,1956.0,1074.0,1869.0,1071.0,1683.0,1050.0,1452.0,1041.0,1515.0,1332.0,1578.0,1362.0,1374.0,1800.0,1554.0,1884.0,537.0,2073.0,613.0,2583.0,800.0,2630.0,1586.0,2220.0
4DR.png,852.0,627.0,807.0,762.0,678.0,780.0,756.0,996.0,840.0,957.0,999.0,849.0,1170.0,723.0,1257.0,1011.0,1215.0,1068.0,1590.0,1347.0,1491.0,1524.0,2439.0,1185.0,2634.0,1665.0,2496.0,1797.0,1605.0,1830.0
4EL.png,1395.0,507.0,1260.0,567.0,1140.0,522.0,1044.0,714.0,1131.0,738.0,1329.0,759.0,1539.0,795.0,1410.0,1068.0,1341.0,1089.0,1434.0,1569.0,1230.0,1632.0,2202.0,2043.0,2009.0,2538.0,1806.0,2540.0,1094.0,1946.0
4ER.png,639.0,861.0,738.0,753.0,717.0,627.0,918.0,606.0,930.0,690.0,867.0,849.0,879.0,1080.0,1158.0,1029.0,1197.0,972.0,1626.0,1179.0,1752.0,1002.0,1890.0,2001.0,2415.0,1965.0,2475.0,1776.0,2085.0,942.0
4FR.png,1124.0,592.0,1014.0,672.0,900.0,656.0,858.0,844.0,936.0,846.0,1120.0,826.0,1318.0,816.0,1274.0,1096.0,1206.0,1128.0,1392.0,1542.0,1214.0,1628.0,2174.0,1736.0,2154.0,2278.0,1963.0,2329.0,1168.0,1960.0
4GR.png,1908.0,788.0,1960.0,898.0,2076.0,894.0,2038.0,1104.0,1952.0,1080.0,1792.0,1004.0,1614.0,904.0,1550.0,1192.0,1602.0,1248.0,1268.0,1576.0,1388.0,1742.0,374.0,1510.0,258.0,2042.0,412.0,2158.0,1320.0,2050.0
4HL.png,2268.0,1884.0,2156.0,1976.0,2136.0,2092.0,1950.0,2090.0,1956.0,2012.0,2008.0,1840.0,2084.0,1642.0,1770.0,1626.0,1718.0,1682.0,1376.0,1458.0,1232.0,1600.0,1272.0,576.0,768.0,548.0,668.0,736.0,900.0,1600.0
4HR.png,2266.0,1866.0,2418.0,1688.0,2342.0,1508.0,2278.0,1546.0,2108.0,1654.0,1970.0,1782.0,1858.0,1512.0,1892.0,1456.0,1560.0,1214.0,1626.0,1028.0,705.0,1437.0,486.0,972.0,624.0,819.0,1515.0,732.0
5AL.png,1692.0,1994.0,1796.0,1888.0,1894.0,1899.0,1916.0,1710.0,1844.0,1711.0,1658.0,1743.0,1444.0,1763.0,1455.0,1464.0,1522.0,1427.0,1300.0,1018.0,1465.0,896.0,447.0,816.0,447.0,285.0,663.0,214.0,1496.0,597.0
5BL.png,2074.0,816.0,2116.0,960.0,2248.0,1010.0,2154.0,1234.0,2066.0,1190.0,1922.0,1050.0,1752.0,886.0,1612.0,1198.0,1658.0,1270.0,1268.0,1522.0,1376.0,1720.0,386.0,1254.0,134.0,1770.0,272.0,1942.0,1224.0,2040.0
5CL.png,430.0,976.0,550.0,896.0,566.0,780.0,766.0,812.0,760.0,898.0,666.0,1052.0,586.0,1248.0,896.0,1314.0,948.0,1266.0,1246.0,1520.0,1418.0,1400.0,1278.0,2446.0,1775.0,2528.0,1900.0,2353.0,1762.0,1462.0
5CR.png,416.0,586.0,388.0,718.0,268.0,786.0,386.0,966.0,468.0,920.0,580.0,778.0,734.0,622.0,918.0,892.0,896.0,962.0,1264.0,1150.0,1204.0,1360.0,2106.0,819.0,2391.0,1263.0,2262.0,1428.0,1365.0,1638.0
5DR.png,1316.0,304.0,1448.0,352.0,1558.0,292.0,1656.0,472.0,1586.0,502.0,1400.0,546.0,1200.0,602.0,1332.0,874.0,1400.0,884.0,1356.0,1344.0,1542.0,1389.0,644.0,1834.0,872.0,2306.0,1086.0,2298.0,1689.0,1686.0
5ER.png,632.0,1332.0,710.0,1440.0,686.0,1572.0,872.0,1624.0,892.0,1548.0,914.0,1336.0,878.0,1154.0,1188.0,1212.0,1220.0,1286.0,1648.0,1130.0,1744.0,1318.0,1924.0,346.0,2448.0,434.0,2492.0,644.0,2046.0,1390.0
5FL.png,850.0,804.0,796.0,914.0,676.0,948.0,718.0,1152.0,798.0,1130.0,968.0,1040.0,1152.0,938.0,1234.0,1230.0,1184.0,1292.0,1532.0,1604.0,1416.0,1766.0,2428.0,1524.0,2580.0,2030.0,2410.0,2162.0,1478.0,2086.0
